"";"Species";"Ter";"Fos";"Aqu";"Arb";"Dir";"Lar";"Viv";"Litter_size_max_n"
"1655";"Pseudophilautus_maia";NA;NA;NA;NA;NA;NA;NA;NA
"1656";"Pseudophilautus_microtympanum";NA;NA;NA;NA;NA;NA;NA;NA
"1657";"Pseudophilautus_mittermeieri";NA;NA;NA;1;NA;NA;NA;NA
"1658";"Pseudophilautus_mooreorum";NA;NA;NA;NA;NA;NA;NA;NA
"1659";"Pseudophilautus_nemus";NA;NA;NA;NA;NA;NA;NA;NA
"1660";"Pseudophilautus_ocularis";NA;NA;NA;NA;NA;NA;NA;NA
"1661";"Pseudophilautus_pleurotaenia";NA;NA;NA;NA;NA;NA;NA;NA
"1662";"Pseudophilautus_poppiae";NA;NA;NA;1;NA;NA;NA;NA
"1663";"Pseudophilautus_popularis";NA;NA;NA;NA;NA;NA;NA;NA
"1664";"Pseudophilautus_procax";NA;NA;NA;NA;NA;NA;NA;NA
"1665";"Pseudophilautus_regius";NA;NA;NA;NA;NA;NA;NA;NA
"1666";"Pseudophilautus_reticulatus";NA;NA;NA;NA;NA;NA;NA;NA
"1667";"Pseudophilautus_rus";NA;NA;NA;NA;NA;NA;NA;NA
"1668";"Pseudophilautus_sarasinorum";NA;NA;NA;NA;NA;NA;NA;NA
"1669";"Pseudophilautus_schmarda";NA;NA;NA;NA;NA;NA;NA;NA
"1670";"Pseudophilautus_semiruber";NA;NA;NA;NA;NA;NA;NA;NA
"1671";"Pseudophilautus_silus";NA;NA;NA;NA;NA;NA;NA;NA
"1672";"Pseudophilautus_silvaticus";1;NA;NA;1;NA;NA;NA;NA
"1673";"Pseudophilautus_simba";NA;NA;NA;NA;NA;NA;NA;NA
"1674";"Pseudophilautus_singu";1;NA;NA;1;NA;NA;NA;NA
"1675";"Pseudophilautus_sordidus";NA;NA;NA;NA;NA;NA;NA;NA
"1676";"Pseudophilautus_steineri";NA;NA;NA;1;NA;NA;NA;NA
"1677";"Pseudophilautus_stellatus";NA;NA;NA;NA;NA;NA;NA;NA
"1678";"Pseudophilautus_stictomerus";NA;NA;NA;NA;NA;NA;NA;NA
"1679";"Pseudophilautus_stuarti";NA;NA;NA;1;NA;NA;NA;NA
"1680";"Pseudophilautus_tanu";NA;NA;NA;NA;NA;NA;NA;NA
"1681";"Pseudophilautus_viridis";NA;NA;NA;NA;NA;NA;NA;NA
"1682";"Pseudophilautus_zimmeri";NA;NA;NA;NA;NA;NA;NA;NA
"1683";"Pseudophilautus_zorro";NA;NA;NA;NA;NA;NA;NA;NA
"1684";"Pseudophryne_bibronii";1;NA;1;NA;0;1;0;300
"1685";"Pseudophryne_coriacea";1;NA;1;NA;0;1;0;145
"1686";"Pseudophryne_guentheri";1;NA;1;NA;0;1;0;NA
"1687";"Pseudophryne_major";1;NA;1;NA;0;1;0;NA
"1688";"Pseudophryne_raveni";1;NA;1;NA;0;1;0;NA
"1689";"Pseudophryne_semimarmorata";1;NA;1;NA;0;1;0;170
"1690";"Ptychadena_aequiplicata";1;NA;1;1;0;1;0;NA
"1691";"Ptychadena_anchietae";1;NA;1;1;0;1;0;300
"1692";"Ptychadena_arnei";1;NA;1;1;0;1;0;NA
"1693";"Ptychadena_bibroni";1;NA;1;1;0;1;0;1400
"1694";"Ptychadena_guibei";1;NA;1;1;0;1;0;NA
"1695";"Ptychadena_longirostris";1;NA;1;1;0;1;0;NA
"1696";"Ptychadena_mascareniensis";1;NA;1;1;0;1;0;1080
"1697";"Ptychadena_mossambica";1;NA;1;1;0;1;0;NA
"1698";"Ptychadena_newtoni";1;NA;1;1;0;1;0;NA
"1699";"Ptychadena_nilotica";1;NA;1;1;0;1;0;NA
"1700";"Ptychadena_oxyrhynchus";1;NA;1;1;0;1;0;3500
"1701";"Ptychadena_pumilio";1;NA;1;1;0;1;0;NA
"1702";"Ptychadena_schillukorum";1;NA;1;1;0;1;0;1089
"1703";"Ptychadena_superciliaris";1;NA;1;1;0;1;0;NA
"1704";"Ptychadena_taenioscelis";1;NA;1;1;0;1;0;10
"1705";"Ptychadena_tournieri";1;NA;1;1;0;1;0;NA
"1706";"Ptychadena_trinodis";1;NA;1;1;0;1;0;NA
"1707";"Pulchrana_baramica";1;NA;1;NA;0;1;0;NA
"1708";"Pulchrana_debussyi";NA;NA;NA;NA;0;1;0;NA
"1709";"Pulchrana_glandulosa";1;NA;1;1;0;1;0;NA
"1710";"Pulchrana_grandocula";1;NA;1;NA;0;1;0;NA
"1711";"Pulchrana_laterimaculata";1;NA;NA;NA;0;1;0;NA
"1712";"Pulchrana_mangyanum";1;NA;1;NA;0;1;0;NA
"1713";"Pulchrana_melanomenta";1;NA;1;NA;0;1;0;NA
"1714";"Pulchrana_moellendorffi";1;NA;1;NA;0;1;0;NA
"1715";"Pulchrana_picturata";1;NA;1;NA;0;1;0;NA
"1716";"Pulchrana_siberu";1;NA;1;NA;0;1;0;NA
"1717";"Pulchrana_signata";1;NA;NA;NA;0;1;0;NA
"1718";"Pulchrana_similis";1;NA;1;NA;0;1;0;NA
"1719";"Pyxicephalus_edulis";1;1;1;NA;0;1;0;3500
"1720";"Quasipaa_exilispinosa";1;NA;1;NA;0;1;0;NA
"1721";"Quasipaa_fasciculispina";1;NA;1;NA;0;1;0;NA
"1722";"Quasipaa_spinosa";1;NA;1;NA;0;1;0;600
"1723";"Rana_amurensis";1;NA;1;1;0;1;0;4000
"1724";"Rana_arvalis";1;NA;1;1;0;1;0;3000
"1725";"Rana_aurora";1;NA;1;1;0;1;0;2650
"1726";"Rana_chensinensis";1;NA;1;1;0;1;0;2000
"1727";"Rana_coreana";1;NA;NA;NA;0;1;0;NA
"1728";"Rana_dalmatina";1;NA;1;1;0;1;0;1800
"1729";"Rana_dybowskii";1;NA;1;1;0;1;0;1550
"1730";"Rana_graeca";1;NA;1;1;0;1;0;1100
"1731";"Rana_huanrensis";1;NA;1;NA;0;1;0;450
"1732";"Rana_japonica";1;NA;1;1;0;1;0;3000
"1733";"Rana_johnsi";1;NA;1;1;0;1;0;1600
"1734";"Rana_longicrus";1;NA;1;1;0;1;0;400
"1735";"Rana_luteiventris";1;1;1;NA;0;1;0;2400
"1736";"Rana_ornativentris";1;NA;1;1;0;1;0;1900
"1737";"Rana_pirica";1;NA;1;1;0;1;0;1100
"1738";"Rana_sakuraii";1;NA;1;NA;0;1;0;160
"1739";"Rana_sauteri";1;NA;NA;NA;0;1;0;523
"1740";"Rana_tagoi";1;NA;1;1;0;1;0;3636
"1741";"Rana_temporaria";1;NA;1;1;0;1;0;4000
"1742";"Rana_tsushimensis";1;NA;1;1;0;1;0;500
"1743";"Rana_zhenhaiensis";1;NA;1;1;0;1;0;883
"1744";"Raorchestes_parvulus";NA;NA;NA;NA;NA;NA;NA;NA
"1745";"Rentapia_everetti";1;NA;NA;1;0;1;0;NA
"1746";"Rentapia_hosii";1;NA;NA;1;0;1;0;5860
"1747";"Rhacophorus_angulirostris";1;NA;NA;1;0;1;0;NA
"1748";"Rhacophorus_annamensis";1;NA;NA;1;0;1;0;NA
"1749";"Rhacophorus_baluensis";1;NA;NA;1;0;1;0;NA
"1750";"Rhacophorus_barisani";1;NA;NA;1;0;1;0;NA
"1751";"Rhacophorus_belalongensis";NA;NA;NA;1;NA;NA;NA;NA
"1752";"Rhacophorus_bifasciatus";1;NA;NA;1;0;1;0;NA
"1753";"Rhacophorus_bimaculatus";1;NA;NA;1;0;1;0;NA
"1754";"Rhacophorus_catamitus";1;NA;NA;1;0;1;0;NA
"1755";"Rhacophorus_cyanopunctatus";1;NA;NA;1;0;1;0;NA
"1756";"Rhacophorus_edentulus";1;NA;NA;1;0;1;0;NA
"1757";"Rhacophorus_fasciatus";1;NA;NA;1;0;1;0;NA
"1758";"Rhacophorus_gadingensis";NA;NA;NA;1;0;1;0;NA
"1759";"Rhacophorus_gauni";1;NA;NA;1;0;1;0;NA
"1760";"Rhacophorus_georgii";1;NA;NA;1;0;1;0;NA
"1761";"Rhacophorus_harrissoni";1;NA;NA;1;0;1;0;NA
"1762";"Rhacophorus_margaritifer";1;NA;NA;1;0;1;0;NA
"1763";"Rhacophorus_modestus";1;NA;NA;1;0;1;0;NA
"1764";"Rhacophorus_monticola";1;NA;NA;1;0;1;0;NA
"1765";"Rhacophorus_nigropalmatus";1;NA;NA;1;0;1;0;NA
"1766";"Rhacophorus_penanorum";NA;NA;NA;1;NA;NA;NA;NA
"1767";"Rhacophorus_poecilonotus";1;NA;NA;1;0;1;0;NA
"1768";"Rhacophorus_reinwardtii";1;NA;NA;1;0;1;0;68
"1769";"Rhacophorus_rhodopus";NA;NA;NA;1;0;1;0;125
"1770";"Rhacophorus_rufipes";1;NA;NA;1;0;1;0;NA
"1771";"Rhaebo_haematiticus";1;NA;1;NA;0;1;0;1000
"1772";"Rhinella_crucifer";1;NA;NA;NA;0;1;0;2000
"1773";"Rhinella_granulosa";1;NA;1;NA;0;1;0;983
"1774";"Rhinella_hoogmoedi";1;NA;NA;NA;0;1;0;NA
"1775";"Rhinella_icterica";1;NA;NA;NA;0;1;0;9000
"1776";"Rhinella_jimi";1;NA;NA;NA;0;1;0;NA
"1777";"Rhinella_margaritifera";1;NA;NA;NA;0;1;0;1537
"1778";"Rhinella_marina";1;NA;1;NA;0;1;0;36100
"1779";"Rhinella_ornata";1;NA;NA;NA;0;1;0;5964
"1780";"Rhinella_pygmaea";1;1;NA;NA;0;1;0;NA
"1781";"Rhinoderma_darwinii";1;NA;NA;NA;1;0;0;41
"1782";"Rhinophrynus_dorsalis";NA;1;NA;NA;0;1;0;5000
"1783";"Rhombophryne_coronata";1;1;NA;NA;0;1;0;NA
"1784";"Rhombophryne_coudreaui";1;1;NA;NA;0;1;0;NA
"1785";"Rhombophryne_guentherpetersi";1;1;NA;NA;0;1;0;NA
"1786";"Rhombophryne_laevipes";1;1;NA;NA;0;1;0;NA
"1787";"Rhombophryne_matavy";1;1;NA;NA;NA;NA;NA;NA
"1788";"Rhombophryne_minuta";NA;NA;NA;NA;0;1;0;NA
"1789";"Rhombophryne_serratopalpebrosa";1;NA;NA;NA;0;1;0;NA
"1790";"Rhombophryne_testudo";1;1;1;NA;NA;NA;NA;11
"1791";"Rohanixalus_hansenae";1;NA;NA;1;0;1;0;255
"1792";"Rohanixalus_vittatus";1;NA;NA;1;0;1;0;217
"1793";"Sabahphrynus_maculatus";1;NA;1;1;0;1;0;NA
"1794";"Sachatamia_albomaculata";1;NA;1;1;NA;NA;NA;300
"1795";"Sanguirana_everetti";NA;NA;NA;NA;0;1;0;NA
"1796";"Sanguirana_igorota";1;NA;1;NA;0;1;0;NA
"1797";"Sanguirana_luzonensis";1;NA;1;NA;0;1;0;NA
"1798";"Sanguirana_sanguinea";1;NA;NA;NA;0;1;0;NA
"1799";"Sanguirana_tipanan";1;NA;1;NA;0;1;0;NA
"1800";"Scaphiophryne_boribory";1;NA;1;1;0;1;0;NA
"1801";"Scaphiophryne_brevis";1;NA;1;NA;0;1;0;NA
"1802";"Scaphiophryne_calcarata";1;1;1;NA;0;1;0;465
"1803";"Scaphiophryne_gottlebei";1;1;1;NA;0;1;0;196
"1804";"Scaphiophryne_madagascariensis";1;1;1;NA;0;1;0;NA
"1805";"Scaphiophryne_marmorata";1;NA;1;1;0;1;0;NA
"1806";"Scaphiophryne_menabensis";1;NA;NA;NA;0;1;0;670
"1807";"Scaphiophryne_spinosa";1;NA;1;1;0;1;0;NA
"1808";"Scaphiopus_couchii";1;1;1;NA;0;1;0;3310
"1809";"Scaphiopus_holbrookii";1;1;1;NA;0;1;0;5468
"1810";"Schismaderma_carens";1;NA;1;NA;0;1;0;6264
"1811";"Scinax_altae";1;NA;1;1;0;1;0;NA
"1812";"Scinax_alter";1;NA;1;1;0;1;0;581
"1813";"Scinax_boulengeri";1;NA;1;1;0;1;0;700
"1814";"Scinax_cuspidatus";1;NA;1;1;0;1;0;286
"1815";"Scinax_elaeochroa";1;NA;1;1;0;1;0;80
"1816";"Scinax_eurydice";1;NA;1;1;0;1;0;1913
"1817";"Scinax_fuscovarius";1;NA;1;1;0;1;0;4877
"1818";"Scinax_hayii";1;NA;1;1;0;1;0;2308
"1819";"Scinax_nebulosus";1;NA;1;1;0;1;0;527
"1820";"Scinax_rostratus";1;NA;NA;1;0;1;0;NA
"1821";"Scinax_ruber";1;NA;NA;1;0;1;0;1170
"1822";"Scinax_similis";1;NA;1;1;0;1;0;NA
"1823";"Scinax_squalirostris";1;NA;1;1;0;1;0;400
"1824";"Scinax_staufferi";1;NA;1;1;0;1;0;265
"1825";"Sclerophrys_camerunensis";1;NA;NA;NA;0;1;0;NA
"1826";"Sclerophrys_gracilipes";1;NA;NA;NA;0;1;0;NA
"1827";"Sclerophrys_gutturalis";1;NA;NA;NA;0;1;0;25000
"1828";"Sclerophrys_kassasii";1;NA;1;NA;0;1;0;NA
"1829";"Sclerophrys_maculata";1;NA;1;NA;0;1;0;NA
"1830";"Sclerophrys_regularis";1;NA;NA;NA;0;1;0;13000
"1831";"Sclerophrys_superciliaris";1;NA;NA;NA;0;1;0;4500
"1832";"Sclerophrys_togoensis";1;NA;1;NA;0;1;0;NA
"1833";"Sclerophrys_tuberosa";1;NA;NA;NA;0;1;0;NA
"1834";"Sclerophrys_xeros";1;NA;1;NA;0;1;0;NA
"1835";"Sechellophryne_gardineri";1;NA;NA;NA;1;0;0;NA
"1836";"Sechellophryne_pipilodryas";1;NA;NA;1;1;0;0;NA
"1837";"Silverstoneia_flotator";1;NA;NA;NA;0;1;0;6
"1838";"Smilisca_baudinii";1;NA;1;1;0;1;0;3500
"1839";"Smilisca_fodiens";1;1;1;NA;0;1;0;NA
"1840";"Smilisca_phaeota";1;NA;1;1;0;1;0;2010
"1841";"Smilisca_sila";1;NA;1;1;0;1;0;473
"1842";"Smilisca_sordida";1;NA;1;1;0;1;0;856
"1843";"Sooglossus_sechellensis";1;NA;1;NA;0;1;0;15
"1844";"Sooglossus_thomasseti";1;NA;NA;NA;1;0;0;NA
"1845";"Sphaenorhynchus_lacteus";1;NA;1;1;0;1;0;550
"1846";"Sphaenorhynchus_palustris";1;1;1;NA;0;1;0;NA
"1847";"Sphaenorhynchus_planicola";1;NA;1;1;0;1;0;NA
"1848";"Sphaenorhynchus_prasinus";1;NA;1;NA;0;1;0;NA
"1849";"Sphaerotheca_breviceps";1;1;NA;NA;0;1;0;NA
"1850";"Sphaerotheca_rolandae";1;1;1;NA;0;1;0;1037
"1851";"Sphenophryne_allisoni";1;NA;1;NA;1;0;0;NA
"1852";"Sphenophryne_brevicrus";1;NA;1;NA;1;0;0;14
"1853";"Sphenophryne_coggeri";1;NA;1;NA;1;0;0;NA
"1854";"Sphenophryne_cornuta";1;NA;1;1;1;0;0;11
"1855";"Sphenophryne_crassa";1;NA;1;NA;1;0;0;NA
"1856";"Sphenophryne_dentata";1;NA;1;NA;1;0;0;NA
"1857";"Sphenophryne_magnitympanum";1;NA;NA;NA;NA;NA;NA;NA
"1858";"Sphenophryne_rhododactyla";1;NA;1;NA;1;0;0;NA
"1859";"Sphenophryne_rubra";1;NA;1;NA;1;0;0;NA
"1860";"Sphenophryne_schlaginhaufeni";1;NA;1;NA;1;0;0;NA
"1861";"Sphenophryne_similis";1;NA;1;NA;1;0;0;24
"1862";"Sphenophryne_stenodactyla";1;NA;1;NA;1;0;0;23
"1863";"Sphenophryne_thomsoni";1;NA;1;NA;1;0;0;NA
"1864";"Spinomantis_aglavei";NA;NA;NA;1;0;1;0;38
"1865";"Spinomantis_bertini";1;NA;NA;NA;0;1;0;NA
"1866";"Spinomantis_brunae";1;NA;NA;1;0;1;0;NA
"1867";"Spinomantis_elegans";1;1;NA;NA;0;1;0;NA
"1868";"Spinomantis_fimbriatus";NA;NA;NA;1;0;1;0;12
"1869";"Spinomantis_guibei";1;NA;NA;NA;NA;NA;NA;NA
"1870";"Spinomantis_massi";NA;NA;NA;1;0;1;0;NA
"1871";"Spinomantis_microtis";1;NA;NA;NA;0;1;0;NA
"1872";"Spinomantis_nussbaumi";NA;NA;NA;NA;NA;NA;NA;NA
"1873";"Spinomantis_peraccae";NA;NA;NA;1;0;1;0;NA
"1874";"Spinomantis_phantasticus";NA;NA;NA;1;0;1;0;NA
"1875";"Spinomantis_tavaratra";NA;NA;NA;NA;NA;NA;NA;NA
"1876";"Staurois_guttatus";NA;NA;1;NA;NA;NA;NA;NA
"1877";"Staurois_latopalmatus";1;NA;1;1;0;1;0;NA
"1878";"Staurois_natator";1;NA;1;1;0;1;0;NA
"1879";"Staurois_parvus";1;NA;1;NA;0;1;0;NA
"1880";"Staurois_tuberilinguis";1;NA;1;1;0;1;0;NA
"1881";"Strabomantis_anomalus";1;NA;1;NA;1;0;0;69
"1882";"Strauchbufo_raddei";1;NA;NA;NA;0;1;0;6000
"1883";"Stumpffia_be";1;NA;NA;NA;NA;NA;NA;NA
"1884";"Stumpffia_gimmeli";1;NA;1;NA;0;1;0;NA
"1885";"Stumpffia_grandis";1;NA;1;NA;0;1;0;NA
"1886";"Stumpffia_madagascariensis";1;NA;NA;NA;NA;NA;NA;NA
"1887";"Stumpffia_megsoni";1;NA;NA;NA;NA;NA;NA;NA
"1888";"Stumpffia_psologlossa";1;NA;1;NA;0;1;0;NA
"1889";"Stumpffia_pygmaea";1;NA;1;NA;0;1;0;13
"1890";"Stumpffia_roseifemoralis";1;NA;1;NA;0;1;0;NA
"1891";"Stumpffia_staffordi";1;NA;NA;NA;NA;NA;NA;NA
"1892";"Stumpffia_tetradactyla";1;NA;1;NA;0;1;0;NA
"1893";"Stumpffia_tridactyla";1;NA;1;NA;0;1;0;NA
"1894";"Sylvirana_cubitalis";1;NA;1;NA;0;1;0;NA
"1895";"Sylvirana_guentheri";1;NA;1;NA;0;1;0;3000
"1896";"Sylvirana_maosonensis";1;NA;1;NA;0;1;0;NA
"1897";"Sylvirana_mortenseni";1;NA;NA;NA;0;1;0;NA
"1898";"Sylvirana_nigrovittata";1;NA;1;NA;0;1;0;330
"1899";"Sylvirana_spinulosa";1;NA;1;NA;0;1;0;NA
"1900";"Tachycnemis_seychellensis";1;NA;1;1;0;1;0;NA
"1901";"Taruga_eques";1;NA;NA;1;0;1;0;NA
"1902";"Taruga_fastigo";1;NA;NA;1;0;1;0;NA
"1903";"Taruga_longinasus";1;NA;NA;1;0;1;0;NA
"1904";"Teratohyla_pulverata";NA;NA;1;1;NA;NA;NA;42
"1905";"Teratohyla_spinosa";1;NA;1;1;NA;NA;NA;25
"1906";"Theloderma_asperum";1;NA;NA;1;0;1;0;NA
"1907";"Theloderma_horridum";1;NA;NA;1;0;1;0;NA
"1908";"Theloderma_leporosum";1;NA;NA;1;0;1;0;NA
"1909";"Theloderma_phrynoderma";1;NA;NA;1;0;1;0;NA
"1910";"Theloderma_stellatum";1;NA;NA;1;0;1;0;NA
"1911";"Thoropa_miliaris";1;NA;1;1;0;1;0;1000
"1912";"Tlalocohyla_loquax";1;NA;1;1;0;1;0;251
"1913";"Tlalocohyla_picta";1;NA;1;1;0;1;0;NA
"1914";"Tomopterna_cryptotis";1;1;1;NA;0;1;0;3000
"1915";"Tomopterna_krugerensis";1;1;1;NA;0;1;0;NA
"1916";"Trachycephalus_jordani";1;NA;NA;1;0;1;0;NA
"1917";"Trachycephalus_mesophaeus";1;NA;1;1;0;1;0;2781
"1918";"Trachycephalus_nigromaculatus";1;NA;NA;1;0;1;0;270
"1919";"Triprion_petasatus";1;NA;1;1;0;1;0;1750
"1920";"Tsingymantis_antitra";1;NA;NA;NA;NA;NA;NA;NA
"1921";"Uperodon_globulosus";1;1;1;NA;0;1;0;NA
"1922";"Uperodon_nagaoi";1;NA;NA;1;0;1;0;24
"1923";"Uperodon_obscurus";1;1;NA;1;0;1;0;NA
"1924";"Uperodon_palmatus";1;1;NA;NA;0;1;0;NA
"1925";"Uperodon_systoma";1;1;1;NA;0;1;0;NA
"1926";"Uperodon_taprobanicus";1;1;1;NA;0;1;0;NA
"1927";"Uperodon_variegatus";1;NA;NA;1;0;1;0;NA
"1928";"Uperoleia_borealis";1;NA;1;NA;0;1;0;NA
"1929";"Uperoleia_fusca";1;NA;1;NA;0;1;0;NA
"1930";"Uperoleia_inundata";1;NA;1;NA;0;1;0;NA
"1931";"Uperoleia_laevigata";1;NA;1;NA;0;1;0;NA
"1932";"Uperoleia_lithomoda";1;NA;1;NA;0;1;0;144
"1933";"Uperoleia_rugosa";1;NA;1;NA;0;1;0;225
"1934";"Vitreorana_eurygnatha";NA;NA;NA;1;NA;NA;NA;NA
"1935";"Vitreorana_uranoscopa";NA;NA;NA;1;NA;NA;NA;32
"1936";"Wakea_madinika";1;NA;NA;NA;0;1;0;28
"1937";"Wijayarana_masonii";1;NA;1;NA;0;1;0;NA
"1938";"Wijayarana_modiglianii";1;NA;1;NA;0;1;0;NA
"1939";"Wijayarana_sumatrana";1;NA;1;NA;0;1;0;NA
"1940";"Wolterstorffina_parvipalmata";1;NA;1;1;0;1;0;NA
"1941";"Xenohyla_truncata";1;NA;1;1;0;1;0;186
"1942";"Xenopus_muelleri";1;NA;1;1;0;1;0;436
"1943";"Xenopus_tropicalis";1;NA;1;1;0;1;0;NA
"1944";"Xenorhina_adisca";NA;1;NA;NA;1;0;0;NA
"1945";"Xenorhina_anorbis";NA;1;NA;NA;1;0;0;NA
"1946";"Xenorhina_arboricola";NA;NA;1;1;1;0;0;NA
"1947";"Xenorhina_arfakiana";NA;1;NA;NA;1;0;0;NA
"1948";"Xenorhina_bidens";1;NA;NA;NA;1;0;0;NA
"1949";"Xenorhina_bouwensi";1;1;1;NA;1;0;0;NA
"1950";"Xenorhina_eiponis";1;NA;NA;NA;1;0;0;NA
"1951";"Xenorhina_fuscigula";1;1;NA;NA;1;0;0;NA
"1952";"Xenorhina_gigantea";NA;1;NA;NA;1;0;0;NA
"1953";"Xenorhina_huon";NA;1;NA;NA;1;0;0;NA
"1954";"Xenorhina_lanthanites";NA;1;NA;NA;1;0;0;NA
"1955";"Xenorhina_macrodisca";NA;1;NA;NA;1;0;0;NA
"1956";"Xenorhina_macrops";1;NA;NA;NA;1;0;0;NA
"1957";"Xenorhina_mehelyi";1;1;NA;NA;1;0;0;NA
"1958";"Xenorhina_minima";NA;1;NA;NA;1;0;0;NA
"1959";"Xenorhina_multisica";NA;1;NA;NA;1;0;0;NA
"1960";"Xenorhina_obesa";1;NA;NA;NA;1;0;0;NA
"1961";"Xenorhina_ocellata";NA;1;NA;NA;1;0;0;NA
"1962";"Xenorhina_ophiodon";NA;1;NA;NA;1;0;0;NA
"1963";"Xenorhina_oxycephala";1;1;1;NA;1;0;0;NA
"1964";"Xenorhina_parkerorum";1;NA;1;NA;1;0;0;NA
"1965";"Xenorhina_rostrata";1;1;NA;NA;1;0;0;NA
"1966";"Xenorhina_scheepstrai";NA;1;NA;NA;1;0;0;NA
"1967";"Xenorhina_schiefenhoeveli";NA;1;NA;NA;1;0;0;NA
"1968";"Xenorhina_similis";1;NA;1;NA;1;0;0;NA
"1969";"Xenorhina_subcrocea";NA;1;NA;NA;1;0;0;NA
"1970";"Xenorhina_tumulus";NA;1;NA;NA;1;0;0;NA
"1971";"Xenorhina_varia";NA;1;NA;1;1;0;0;NA
"1972";"Xenorhina_zweifeli";NA;1;NA;NA;1;0;0;NA
"1973";"Zachaenus_parvulus";1;NA;1;NA;0;1;0;NA
"1974";"Zhangixalus_achantharrhena";1;NA;NA;1;0;1;0;NA
"1975";"Zhangixalus_arboreus";1;NA;NA;1;0;1;0;289
"1976";"Zhangixalus_arvalis";1;NA;NA;1;0;1;0;NA
"1977";"Zhangixalus_aurantiventris";1;NA;NA;1;0;1;0;NA
"1978";"Zhangixalus_dennysi";1;NA;NA;1;0;1;0;2625
"1979";"Zhangixalus_dulitensis";1;NA;NA;1;0;1;0;NA
"1980";"Zhangixalus_moltrechti";1;NA;NA;1;0;1;0;300
"1981";"Zhangixalus_owstoni";1;NA;NA;1;0;1;0;NA
"1982";"Zhangixalus_prasinatus";1;NA;NA;1;0;1;0;NA
"1983";"Zhangixalus_prominanus";1;NA;NA;1;0;1;0;NA
"1984";"Zhangixalus_schlegelii";1;NA;NA;1;0;1;0;475
"1985";"Zhangixalus_taipeianus";1;NA;NA;1;0;1;0;NA
"1986";"Zhangixalus_viridis";1;NA;NA;1;0;1;0;NA
