"";"Species";"Body_size_mm";"Fos";"Ter";"Aqu";"Arb";"Dir";"Lar";"Viv"
"770";"Hylophorbus_nigrinus";28,6;0;1;1;0;1;0;0
"771";"Hylophorbus_picoides";29,2;0;1;1;0;1;0;0
"772";"Hylophorbus_proekes";NA;NA;NA;NA;NA;NA;NA;NA
"773";"Hylophorbus_rainerguentheri";31,4;0;0;0;1;1;0;0
"774";"Hylophorbus_richardsi";23;0;1;1;0;1;0;0
"775";"Hylophorbus_rufescens";42;0;1;1;0;1;0;0
"776";"Hylophorbus_sextus";NA;0;1;1;0;1;0;0
"777";"Hylophorbus_tetraphonus";NA;0;1;1;0;1;0;0
"778";"Hylophorbus_wondiwoi";NA;0;1;1;0;1;0;0
"779";"Hylorina_sylvatica";66;0;1;1;0;0;1;0
"780";"Hyperolius_argus";40;0;1;0;1;0;1;0
"781";"Hyperolius_chlorosteus";37;0;1;0;1;0;1;0
"782";"Hyperolius_concolor";42;0;1;0;1;0;1;0
"783";"Hyperolius_fusciventris";28;0;1;0;1;0;1;0
"784";"Hyperolius_glandicolor";34,9;0;1;1;1;0;1;0
"785";"Hyperolius_guttulatus";37;0;1;1;1;0;1;0
"786";"Hyperolius_igbettensis";21;0;1;0;1;0;1;0
"787";"Hyperolius_lamottei";27;0;1;0;1;0;1;0
"788";"Hyperolius_mariae";28;0;1;0;1;0;1;0
"789";"Hyperolius_marmoratus";43;0;1;0;1;0;1;0
"790";"Hyperolius_mitchelli";32;0;1;1;1;0;1;0
"791";"Hyperolius_molleri";33;0;0;1;1;0;1;0
"792";"Hyperolius_nitidulus";35;0;1;0;1;0;1;0
"793";"Hyperolius_occidentalis";34;0;1;0;1;0;1;0
"794";"Hyperolius_ocellatus";34;0;1;0;1;0;1;0
"795";"Hyperolius_parkeri";28;0;1;0;1;0;1;0
"796";"Hyperolius_picturatus";34;0;1;1;1;0;1;0
"797";"Hyperolius_puncticulatus";43;0;1;1;1;0;1;0
"798";"Hyperolius_pusillus";25;0;1;0;1;0;1;0
"799";"Hyperolius_spatzi";31,3;0;1;0;1;NA;NA;NA
"800";"Hyperolius_substriatus";37;0;0;0;1;0;1;0
"801";"Hyperolius_sylvaticus";31;0;1;1;1;0;1;0
"802";"Hyperolius_thomensis";47;0;0;1;1;0;1;0
"803";"Hyperolius_tuberculatus";36;0;1;1;1;0;1;0
"804";"Hyperolius_tuberilinguis";40;0;1;1;1;0;1;0
"805";"Hyperolius_viridigulosus";37;0;1;1;1;NA;NA;NA
"806";"Hyperolius_watsonae";NA;0;0;0;1;0;1;0
"807";"Hypopachus_variolosus";53;1;1;1;0;0;1;0
"808";"Incilius_alvarius";165;0;1;0;0;0;1;0
"809";"Incilius_aucoinae";104,5;0;1;0;0;0;1;0
"810";"Incilius_coccifer";99;0;1;0;0;0;1;0
"811";"Incilius_coniferus";95;0;1;0;1;0;1;0
"812";"Incilius_luetkenii";107;0;1;0;0;0;1;0
"813";"Incilius_mazatlanensis";NA;0;1;1;0;0;1;0
"814";"Incilius_melanochlorus";106,7;0;1;0;0;0;1;0
"815";"Incilius_nebulifer";125;0;1;0;0;0;1;0
"816";"Incilius_valliceps";125;0;1;0;0;0;1;0
"817";"Indosylvirana_aurantiaca";38;0;1;1;1;0;1;0
"818";"Indosylvirana_temporalis";79,4;0;1;1;0;0;1;0
"819";"Ingerana_charlesdarwini";26;0;0;0;1;0;1;0
"820";"Ingerana_tenasserimensis";17,4;0;1;1;1;1;0;0
"821";"Ingerophrynus_biporcatus";80;0;1;1;0;0;1;0
"822";"Ingerophrynus_celebensis";NA;0;1;0;0;0;1;0
"823";"Ingerophrynus_claviger";NA;0;1;0;0;0;1;0
"824";"Ingerophrynus_divergens";55;0;1;1;0;0;1;0
"825";"Ingerophrynus_galeatus";NA;0;1;0;0;0;1;0
"826";"Ingerophrynus_ledongensis";NA;NA;NA;NA;NA;NA;NA;NA
"827";"Ingerophrynus_macrotis";NA;0;1;0;0;0;1;0
"828";"Ingerophrynus_parvus";50;0;1;0;0;0;1;0
"829";"Ingerophrynus_philippinicus";75;0;1;0;0;0;1;0
"830";"Ingerophrynus_quadriporcatus";60;0;1;0;0;0;1;0
"831";"Ischnocnema_bolbodactyla";15,3;0;1;0;0;1;0;0
"832";"Ischnocnema_guentheri";40;0;1;0;0;1;0;0
"833";"Ischnocnema_henselii";27,5;0;1;0;0;1;0;0
"834";"Ischnocnema_manezinho";34,8;0;1;0;0;1;0;0
"835";"Ischnocnema_nasuta";33;0;1;0;0;1;0;0
"836";"Ischnocnema_octavioi";24,3;0;1;0;0;1;0;0
"837";"Ischnocnema_parva";25,5;0;1;0;0;1;0;0
"838";"Itapotihyla_langsdorffii";112;0;1;0;1;0;1;0
"839";"Kalophrynus_baluensis";47;0;1;1;0;0;1;0
"840";"Kalophrynus_bunguranus";27;0;1;1;0;0;1;0
"841";"Kalophrynus_calciphilus";39;0;1;0;0;NA;NA;NA
"842";"Kalophrynus_eok";26,3;0;1;1;0;0;1;0
"843";"Kalophrynus_heterochirus";33;0;1;1;0;0;1;0
"844";"Kalophrynus_interlineatus";47,7;0;1;1;0;0;1;0
"845";"Kalophrynus_intermedius";41;0;1;1;0;0;1;0
"846";"Kalophrynus_minusculus";35;0;1;1;0;0;1;0
"847";"Kalophrynus_nubicola";24,4;0;1;1;0;0;1;0
"848";"Kalophrynus_pleurostigma";34,5;0;1;1;0;0;1;0
"849";"Kalophrynus_punctatus";28,3;0;1;1;0;0;1;0
"850";"Kalophrynus_subterrestris";27;1;1;0;0;0;1;0
"851";"Kaloula_baleata";65;1;0;0;0;0;1;0
"852";"Kaloula_borealis";50,2;1;0;0;0;0;1;0
"853";"Kaloula_conjuncta";47;0;0;0;1;0;1;0
"854";"Kaloula_kalingensis";39,3;0;0;0;1;0;1;0
"855";"Kaloula_kokacii";NA;0;1;1;1;0;1;0
"856";"Kaloula_picta";51,2;1;1;0;0;0;1;0
"857";"Kaloula_pulchra";70;1;1;0;0;0;1;0
"858";"Kaloula_rigida";43,9;1;1;0;0;0;1;0
"859";"Kaloula_walteri";32,3;1;1;0;0;0;1;0
"860";"Kassina_arboricola";65;0;1;1;1;0;1;0
"861";"Kassina_cochranae";42;0;1;0;1;0;1;0
"862";"Kassina_jozani";42,2;0;1;0;0;0;1;0
"863";"Kassina_maculata";68;0;1;1;1;0;1;0
"864";"Kassina_senegalensis";52;0;1;1;0;0;1;0
"865";"Kurixalus_appendiculatus";50;0;1;0;1;0;1;0
"866";"Kurixalus_eiffingeri";44;0;0;1;1;0;1;0
"867";"Kurixalus_idiootocus";24,9;0;1;1;1;0;1;0
"868";"Kurixalus_odontotarsus";43;0;1;1;0;NA;NA;NA
"869";"Laliostoma_labrosum";80;1;1;1;0;0;1;0
"870";"Lankanectes_corrugatus";71;1;0;1;0;0;1;0
"871";"Lechriodus_aganoposis";77;1;1;1;0;0;1;0
"872";"Lechriodus_melanopyga";60;1;1;1;0;0;1;0
"873";"Lechriodus_platyceps";95;1;1;1;0;0;1;0
"874";"Leiopelma_archeyi";38;0;1;1;0;1;0;0
"875";"Leiopelma_hochstetteri";47;0;1;1;1;1;0;0
"876";"Leptobrachella_arayai";40;0;1;1;0;0;1;0
"877";"Leptobrachella_baluensis";19,6;0;1;1;0;0;1;0
"878";"Leptobrachella_brevicrus";19,1;0;1;1;0;0;1;0
"879";"Leptobrachella_dringi";48;0;1;1;0;0;1;0
"880";"Leptobrachella_gracilis";48;0;1;1;0;0;1;0
"881";"Leptobrachella_hamidi";43;0;1;1;0;0;1;0
"882";"Leptobrachella_kajangensis";35;0;1;0;0;0;1;0
"883";"Leptobrachella_maura";31,8;0;1;1;0;0;1;0
"884";"Leptobrachella_mjobergi";20;0;1;1;0;0;1;0
"885";"Leptobrachella_natunae";17,6;0;1;1;0;0;1;0
"886";"Leptobrachella_palmata";16,8;0;1;1;0;0;1;0
"887";"Leptobrachella_parva";20;0;1;1;0;0;1;0
"888";"Leptobrachella_pelodytoides";40,7;0;1;1;0;0;1;0
"889";"Leptobrachella_picta";47;0;1;1;0;0;1;0
"890";"Leptobrachella_serasanae";20;0;1;1;0;0;1;0
"891";"Leptobrachium_abbotti";95;0;1;1;0;0;1;0
"892";"Leptobrachium_gunungense";41,3;0;1;1;0;0;1;0
"893";"Leptobrachium_hainanense";55,1;0;1;1;0;0;1;0
"894";"Leptobrachium_hasseltii";77,2;0;1;1;0;0;1;0
"895";"Leptobrachium_hendricksoni";64,4;0;1;1;0;0;1;0
"896";"Leptobrachium_lumadorum";65,1;0;1;0;0;0;1;0
"897";"Leptobrachium_mangyanorum";58,8;0;1;0;0;NA;NA;NA
"898";"Leptobrachium_montanum";87;0;1;1;0;0;1;0
"899";"Leptobrachium_nigrops";50;0;1;1;0;0;1;0
"900";"Leptobrachium_smithi";78;0;1;1;0;0;1;0
"901";"Leptobrachium_tagbanorum";80;0;1;0;0;NA;NA;NA
"902";"Leptobrachium_waysepuntiense";58,3;0;1;0;0;NA;NA;NA
"903";"Leptodactylus_albilabris";49;0;1;1;1;0;1;0
"904";"Leptodactylus_bolivianus";120;0;1;1;0;0;1;0
"905";"Leptodactylus_fallax";167;0;1;1;1;0;1;0
"906";"Leptodactylus_flavopictus";134,9;0;1;1;1;0;1;0
"907";"Leptodactylus_fragilis";43;0;1;1;1;0;1;0
"908";"Leptodactylus_fuscus";46;0;1;1;0;0;1;0
"909";"Leptodactylus_labrosus";43,2;0;1;1;1;0;1;0
"910";"Leptodactylus_labyrinthicus";158,5;0;1;1;0;0;1;0
"911";"Leptodactylus_latrans";120;0;1;1;0;0;1;0
"912";"Leptodactylus_marambaiae";NA;0;1;1;1;0;1;0
"913";"Leptodactylus_melanonotus";58;0;1;1;1;0;1;0
"914";"Leptodactylus_mystaceus";60;1;1;1;0;0;1;0
"915";"Leptodactylus_mystacinus";65;1;1;1;0;0;1;0
"916";"Leptodactylus_natalensis";44;1;1;1;0;0;1;0
"917";"Leptodactylus_nesiotus";33,3;1;1;1;0;0;1;0
"918";"Leptodactylus_poecilochilus";50;0;1;1;1;0;1;0
"919";"Leptodactylus_savagei";164;0;1;0;0;0;1;0
"920";"Leptodactylus_spixi";43;1;1;1;0;0;1;0
"921";"Leptodactylus_troglodytes";53,6;1;1;1;0;0;1;0
"922";"Leptodactylus_validus";52;0;1;1;1;0;1;0
"923";"Leptodactylus_vastus";250;0;1;1;0;0;1;0
"924";"Leptodactylus_ventrimaculatus";NA;0;1;1;1;0;1;0
"925";"Leptopelis_argenteus";52;0;1;1;1;0;1;0
"926";"Leptopelis_boulengeri";81;0;1;0;1;0;1;0
"927";"Leptopelis_brevipes";63;0;1;1;0;0;1;0
"928";"Leptopelis_brevirostris";64;0;0;1;1;1;0;0
"929";"Leptopelis_calcaratus";57;0;1;0;1;0;1;0
"930";"Leptopelis_flavomaculatus";70;0;1;1;1;0;1;0
"931";"Leptopelis_macrotis";84;0;1;0;1;0;1;0
"932";"Leptopelis_modestus";41;0;1;1;1;0;1;0
"933";"Leptopelis_mossambicus";63;1;1;1;0;0;1;0
"934";"Leptopelis_notatus";74;0;0;1;1;0;1;0
"935";"Leptopelis_occidentalis";71;0;1;0;1;0;1;0
"936";"Leptopelis_palmatus";110;0;1;1;1;0;1;0
"937";"Leptopelis_spiritusnoctis";52;0;0;0;1;0;1;0
"938";"Leptopelis_viridis";50;1;1;1;0;0;1;0
"939";"Leptophryne_borbonica";40;0;1;1;1;0;1;0
"940";"Leptophryne_cruentata";40;0;1;1;1;0;1;0
"941";"Limnodynastes_convexiusculus";61;1;1;1;0;0;1;0
"942";"Limnodynastes_dumerilii";70;0;1;1;1;0;1;0
"943";"Limnodynastes_peronii";72,8;0;1;1;1;0;1;0
"944";"Limnodynastes_tasmaniensis";50,5;0;1;1;1;0;1;0
"945";"Limnodynastes_terraereginae";76;0;1;1;1;0;1;0
"946";"Limnonectes_acanthi";75,2;0;1;1;0;0;1;0
"947";"Limnonectes_arathooni";39,6;0;1;1;0;0;1;0
"948";"Limnonectes_asperatus";39,9;0;1;1;0;0;1;0
"949";"Limnonectes_blythii";96,8;1;1;1;0;0;1;0
"950";"Limnonectes_dabanus";NA;1;0;1;0;0;1;0
"951";"Limnonectes_dammermani";NA;0;1;1;0;0;1;0
"952";"Limnonectes_diuatus";62,3;0;1;1;0;0;1;0
"953";"Limnonectes_doriae";NA;0;1;1;0;0;1;0
"954";"Limnonectes_ferneri";84,3;0;1;1;0;NA;NA;NA
"955";"Limnonectes_finchi";45,3;0;1;1;0;0;1;0
"956";"Limnonectes_fragilis";NA;0;1;1;0;0;1;0
"957";"Limnonectes_fujianensis";53,9;0;1;1;0;0;1;0
"958";"Limnonectes_grunniens";170;0;1;1;0;0;1;0
"959";"Limnonectes_gyldenstolpei";70,5;0;1;1;0;0;1;0
"960";"Limnonectes_hascheanus";39;0;1;1;0;1;0;0
"961";"Limnonectes_heinrichi";75;0;1;1;0;0;1;0
"962";"Limnonectes_ibanorum";135;0;1;1;0;0;1;0
"963";"Limnonectes_ingeri";150;0;1;1;0;0;1;0
"964";"Limnonectes_kadarsani";120;0;1;1;0;0;1;0
"965";"Limnonectes_kenepaiensis";38;0;1;1;0;0;1;0
"966";"Limnonectes_kohchangae";44;0;1;1;0;0;1;0
"967";"Limnonectes_kuhlii";81,5;0;1;1;0;0;1;0
"968";"Limnonectes_laticeps";53;0;1;1;0;0;1;0
"969";"Limnonectes_leporinus";175;0;1;1;0;0;1;0
"970";"Limnonectes_leytensis";49,6;0;1;1;0;0;1;0
"971";"Limnonectes_macrocephalus";144,6;0;1;1;0;0;1;0
"972";"Limnonectes_macrodon";150;0;1;1;0;0;1;0
"973";"Limnonectes_macrognathus";44,7;0;1;1;0;0;1;0
"974";"Limnonectes_magnus";164,4;0;1;1;0;0;1;0
"975";"Limnonectes_malesianus";150;0;1;1;0;0;1;0
"976";"Limnonectes_micrixalus";30;0;1;1;0;0;1;0
"977";"Limnonectes_microdiscus";70;0;1;1;0;0;1;0
"978";"Limnonectes_microtympanum";69,4;0;1;1;0;0;1;0
"979";"Limnonectes_modestus";87;0;1;1;0;0;1;0
"980";"Limnonectes_namiyei";117;0;1;1;0;0;1;0
"981";"Limnonectes_palavanensis";40;0;1;1;0;0;1;0
"982";"Limnonectes_paramacrodon";65;0;1;1;0;0;1;0
"983";"Limnonectes_parvus";30;0;1;1;0;0;1;0
"984";"Limnonectes_plicatellus";33,1;0;1;1;0;0;1;0
"985";"Limnonectes_rhacodus";25;0;1;1;0;0;1;0
"986";"Limnonectes_shompenorum";79;0;1;1;0;0;1;0
"987";"Limnonectes_tweediei";NA;0;1;1;0;0;1;0
"988";"Limnonectes_visayanus";94,2;0;1;1;0;0;1;0
"989";"Limnonectes_woodworthi";75,7;0;1;1;0;0;1;0
"990";"Lithobates_berlandieri";120;0;1;1;0;0;1;0
"991";"Lithobates_capito";113;1;1;1;0;0;1;0
"992";"Lithobates_catesbeianus";203;0;1;1;0;0;1;0
"993";"Lithobates_clamitans";87;0;1;1;0;0;1;0
"994";"Lithobates_forreri";114;0;1;1;0;0;1;0
"995";"Lithobates_grylio";162;0;1;1;0;0;1;0
"996";"Lithobates_heckscheri";155;0;1;1;0;0;1;0
"997";"Lithobates_magnaocularis";42;0;0;1;0;0;1;0
"998";"Lithobates_palmipes";126;0;1;1;0;0;1;0
"999";"Lithobates_palustris";87;0;1;1;0;0;1;0
"1000";"Lithobates_pipiens";165;0;1;1;0;0;1;0
"1001";"Lithobates_septentrionalis";76;0;1;1;0;0;1;0
"1002";"Lithobates_sphenocephalus";127;0;1;1;0;0;1;0
"1003";"Lithobates_sylvaticus";83;0;1;1;0;0;1;0
"1004";"Lithobates_vaillanti";125;0;1;1;0;0;1;0
"1005";"Lithobates_virgatipes";67;0;1;1;0;0;1;0
"1006";"Lithobates_warszewitschii";80;0;1;1;0;0;1;0
"1007";"Litoria_alboguttata";65;1;1;0;0;0;1;0
"1008";"Litoria_albolabris";NA;NA;NA;NA;NA;0;1;0
"1009";"Litoria_amboinensis";60;0;1;1;1;0;1;0
"1010";"Litoria_angiana";NA;0;1;1;1;0;1;0
"1011";"Litoria_arfakiana";60;0;1;1;1;0;1;0
"1012";"Litoria_aruensis";NA;NA;NA;NA;NA;0;1;0
"1013";"Litoria_auae";41,8;0;0;0;1;0;1;0
"1014";"Litoria_australis";100;1;1;0;0;0;1;0
"1015";"Litoria_becki";NA;0;1;1;1;0;1;0
"1016";"Litoria_biakensis";NA;0;0;0;1;0;1;0
"1017";"Litoria_bibonius";32;0;1;0;1;NA;NA;NA
"1018";"Litoria_bicolor";30;0;1;1;1;0;1;0
"1019";"Litoria_brevipes";45;1;1;0;0;0;1;0
"1020";"Litoria_brongersmai";NA;0;1;1;1;0;1;0
"1021";"Litoria_bulmeri";NA;0;1;1;1;0;1;0
"1022";"Litoria_burrowsi";55;0;0;0;1;0;1;0
"1023";"Litoria_caerulea";100;0;1;1;1;0;1;0
"1024";"Litoria_capitula";34,1;NA;NA;NA;NA;0;1;0
"1025";"Litoria_chloris";70;0;1;1;1;0;1;0
"1026";"Litoria_chloristona";27,7;0;1;1;1;0;1;0
"1027";"Litoria_chloronota";32;0;1;1;1;0;1;0
"1028";"Litoria_chrisdahli";38,1;0;0;0;1;0;1;0
"1029";"Litoria_christianbergmanni";31,2;0;0;0;1;NA;NA;NA
"1030";"Litoria_congenita";NA;0;1;1;1;0;1;0
"1031";"Litoria_contrastens";36;0;1;1;1;0;1;0
"1032";"Litoria_cooloolensis";25;0;1;1;1;0;1;0
"1033";"Litoria_coplandi";43;0;1;1;1;0;1;0
"1034";"Litoria_darlingtoni";55;0;1;1;1;0;1;0
"1035";"Litoria_dorsalis";20,5;0;1;1;1;0;1;0
"1036";"Litoria_dorsivena";NA;0;1;1;1;0;1;0
"1037";"Litoria_dux";70,3;0;0;0;1;0;1;0
"1038";"Litoria_elkeae";NA;0;1;1;1;0;1;0
"1039";"Litoria_eschata";NA;NA;NA;NA;NA;NA;NA;NA
"1040";"Litoria_eucnemis";85;0;1;1;1;0;1;0
"1041";"Litoria_eurynastes";33;0;1;0;1;0;1;0
"1042";"Litoria_everetti";NA;0;1;1;1;0;1;0
"1043";"Litoria_ewingii";50;0;1;0;1;0;1;0
"1044";"Litoria_exophthalmia";NA;0;1;1;1;0;1;0
"1045";"Litoria_fallax";25;0;1;0;1;0;1;0
"1046";"Litoria_flavescens";46,6;0;1;0;1;NA;NA;NA
"1047";"Litoria_freycineti";49;0;1;1;1;0;1;0
"1048";"Litoria_fuscula";30;0;1;0;1;0;1;0
"1049";"Litoria_gasconi";41,6;0;0;0;1;NA;NA;NA
"1050";"Litoria_genimaculata";85;0;1;1;1;0;1;0
"1051";"Litoria_gracilenta";45;0;1;1;1;0;1;0
"1052";"Litoria_graminea";61,5;0;1;0;1;0;1;0
"1053";"Litoria_havina";38;0;1;1;1;0;1;0
"1054";"Litoria_hilli";54,7;0;1;1;0;0;1;0
"1055";"Litoria_humboldtorum";46,5;0;0;0;1;0;1;0
"1056";"Litoria_hunti";60,4;0;0;1;1;0;1;0
"1057";"Litoria_impura";NA;0;1;1;1;0;1;0
"1058";"Litoria_inermis";35;0;1;1;1;0;1;0
"1059";"Litoria_iris";43;0;1;1;1;0;1;0
"1060";"Litoria_kumae";34;0;0;0;1;0;1;0
"1061";"Litoria_latopalmata";40;0;1;1;1;0;1;0
"1062";"Litoria_leucova";35;0;1;1;1;0;1;0
"1063";"Litoria_lodesdema";23,8;0;1;0;1;NA;NA;NA
"1064";"Litoria_longicrus";NA;0;1;1;1;0;1;0
"1065";"Litoria_longipes";45;1;1;0;0;0;1;0
"1066";"Litoria_louisiadensis";30;0;0;0;1;0;1;0
"1067";"Litoria_lutea";NA;0;1;0;1;0;1;0
"1068";"Litoria_macki";NA;0;1;1;1;0;1;0
"1069";"Litoria_majikthise";NA;0;1;1;1;0;1;0
"1070";"Litoria_mareku";26,5;0;0;0;1;NA;NA;NA
"1071";"Litoria_megalops";27,5;0;1;0;1;0;1;0
"1072";"Litoria_meiriana";23;0;1;1;1;0;1;0
"1073";"Litoria_micromembrana";35,5;0;1;1;1;0;1;0
"1074";"Litoria_modica";35,4;0;1;1;1;0;1;0
"1075";"Litoria_moorei";80;0;1;1;1;0;1;0
"1076";"Litoria_mucro";31;0;1;1;1;0;1;0
"1077";"Litoria_multicolor";55,4;0;0;0;1;0;1;0
"1078";"Litoria_multiplica";47,1;0;1;1;1;0;1;0
"1079";"Litoria_mystax";30;NA;NA;NA;NA;0;1;0
"1080";"Litoria_napaea";NA;0;1;1;1;0;1;0
"1081";"Litoria_nasuta";50;0;1;1;1;0;1;0
"1082";"Litoria_nigrofrenata";50;0;1;1;1;0;1;0
"1083";"Litoria_nigropunctata";37,1;0;1;1;1;0;1;0
"1084";"Litoria_novaehollandiae";100;1;1;0;0;0;1;0
"1085";"Litoria_obtusirostris";37;NA;NA;NA;NA;0;1;0
"1086";"Litoria_oenicolen";40,3;0;1;1;1;0;1;0
"1087";"Litoria_ollauro";34;0;1;1;1;0;1;0
"1088";"Litoria_olongburensis";34,1;0;1;1;1;0;1;0
"1089";"Litoria_pallida";41;0;1;1;1;0;1;0
"1090";"Litoria_peronii";55,7;0;1;0;1;0;1;0
"1091";"Litoria_pratti";48,7;0;1;1;1;0;1;0
"1092";"Litoria_pronimia";34;0;1;1;1;0;1;0
"1093";"Litoria_prora";41,2;0;1;0;1;0;1;0
"1094";"Litoria_purpureolata";68,7;0;0;0;1;0;1;0
"1095";"Litoria_pygmaea";53;0;1;1;1;0;1;0
"1096";"Litoria_quadrilineata";NA;0;1;1;1;0;1;0
"1097";"Litoria_raniformis";90;0;1;1;1;0;1;0
"1098";"Litoria_rara";NA;0;0;0;1;0;1;0
"1099";"Litoria_richardsi";29,5;0;0;0;1;0;1;0
"1100";"Litoria_rivicola";NA;0;0;0;1;0;1;0
"1101";"Litoria_robinsonae";28,7;0;0;0;1;NA;NA;NA
"1102";"Litoria_rothii";55;0;1;1;1;0;1;0
"1103";"Litoria_rubella";35;0;1;1;1;0;1;0
"1104";"Litoria_rubrops";NA;0;1;1;1;0;1;0
"1105";"Litoria_rueppelli";NA;0;0;0;1;0;1;0
"1106";"Litoria_sanguinolenta";NA;0;1;1;1;0;1;0
"1107";"Litoria_scabra";NA;0;1;1;1;0;1;0
"1108";"Litoria_singadanae";NA;NA;NA;NA;NA;NA;NA;NA
"1109";"Litoria_spartacus";NA;NA;NA;NA;NA;0;1;0
"1110";"Litoria_spinifera";50;0;1;1;1;0;1;0
"1111";"Litoria_splendida";106;0;1;1;1;0;1;0
"1112";"Litoria_staccato";36,5;0;1;1;1;0;1;0
"1113";"Litoria_thesaurensis";30;0;1;1;1;0;1;0
"1114";"Litoria_timida";24;0;1;1;1;0;1;0
"1115";"Litoria_tornieri";35;0;1;1;1;0;1;0
"1116";"Litoria_tyleri";50;0;1;1;1;0;1;0
"1117";"Litoria_umarensis";NA;NA;NA;NA;NA;0;1;0
"1118";"Litoria_umbonata";NA;0;1;1;1;0;1;0
"1119";"Litoria_vagabunda";37,4;0;1;1;1;0;1;0
"1120";"Litoria_verae";NA;NA;NA;NA;NA;0;1;0
"1121";"Litoria_viranula";28,4;0;0;0;1;NA;NA;NA
"1122";"Litoria_vocivincens";26,5;0;1;1;1;0;1;0
"1123";"Litoria_wapogaensis";33;0;1;1;1;0;1;0
"1124";"Litoria_watjulumensis";75;0;1;1;1;0;1;0
"1125";"Litoria_wisselensis";NA;0;1;1;1;0;1;0
"1126";"Litoria_wollastoni";56;0;1;1;1;0;1;0
"1127";"Liuixalus_hainanus";19,59;0;1;1;0;NA;NA;NA
"1128";"Liuixalus_ocellatus";17,54;0;0;0;1;NA;NA;NA
"1129";"Liuixalus_romeri";NA;0;0;0;1;0;1;0
"1130";"Macrogenioglottus_alipioi";113,8;0;1;1;1;0;1;0
"1131";"Madecassophryne_truebae";23;0;1;1;0;NA;NA;NA
"1132";"Mannophryne_olmonae";12;0;1;1;0;0;1;0
"1133";"Mannophryne_trinitatis";29;0;1;1;0;0;1;0
"1134";"Mantella_aurantiaca";31;0;1;1;0;0;1;0
"1135";"Mantella_baroni";30;0;1;1;0;0;1;0
"1136";"Mantella_bernhardi";24;0;1;1;0;0;1;0
"1137";"Mantella_betsileo";26;0;1;1;0;0;1;0
"1138";"Mantella_cowanii";31;0;1;1;0;0;1;0
"1139";"Mantella_crocea";24;0;1;1;0;0;1;0
"1140";"Mantella_ebenaui";26;0;1;0;0;0;1;0
"1141";"Mantella_expectata";27,6;0;1;1;0;0;1;0
"1142";"Mantella_haraldmeieri";30;0;1;1;0;0;1;0
"1143";"Mantella_laevigata";30;0;1;1;1;0;1;0
"1144";"Mantella_madagascariensis";31;0;1;1;0;0;1;0
"1145";"Mantella_manery";29;0;1;1;0;0;1;0
"1146";"Mantella_milotympanum";30;0;1;1;0;0;1;0
"1147";"Mantella_nigricans";28;0;1;1;0;0;1;0
"1148";"Mantella_pulchra";30;0;1;1;0;0;1;0
"1149";"Mantella_viridis";33;0;1;1;0;0;1;0
"1150";"Mantidactylus_aerumnalis";31;0;1;1;0;0;1;0
"1151";"Mantidactylus_albofrenatus";28;0;1;1;0;0;1;0
"1152";"Mantidactylus_alutus";31;0;1;1;0;0;1;0
"1153";"Mantidactylus_ambohimitombi";NA;0;1;1;0;NA;NA;NA
"1154";"Mantidactylus_ambreensis";38;0;1;1;0;0;1;0
"1155";"Mantidactylus_argenteus";31;0;0;1;1;0;1;0
"1156";"Mantidactylus_bellyi";46;0;1;1;0;0;1;0
"1157";"Mantidactylus_betsileanus";35;0;1;1;0;0;1;0
"1158";"Mantidactylus_biporus";34;0;1;1;0;0;1;0
"1159";"Mantidactylus_bourgati";NA;0;1;1;0;0;1;0
"1160";"Mantidactylus_brevipalmatus";45;0;1;1;0;0;1;0
"1161";"Mantidactylus_charlotteae";32;0;1;1;0;0;1;0
